transaction_id,buyer_id,MLS#,transaction_date,transaction_amount,buyer_agent_commission,seller_agent_commission,buyer_agent_id
1444,6326,6444,2023-04-19,4705000,141150,141150,716
1445,6340,6445,2023-12-30,430000,12900,12900,752
1446,6348,6446,2023-09-13,4955000,148650,148650,579
1447,6351,6447,2022-11-16,4355000,130650,130650,159
1448,6364,6448,2024-03-18,1005000,30150,30150,549
1449,6366,6449,2023-09-24,1830000,54900,54900,283
1450,6373,6450,2024-02-28,3080000,92400,92400,897
1451,6377,6451,2022-12-02,3330000,99900,99900,464
1452,6382,6452,2023-10-05,2230000,66900,66900,450
1453,6400,6453,2021-09-23,3555000,106650,106650,277
1454,6403,6454,2022-05-10,3855000,115650,115650,106
1455,6410,6455,2021-10-06,1930000,57900,57900,108
1456,6417,6456,2023-01-15,2705000,81150,81150,193
1457,6424,6457,2023-12-09,680000,20400,20400,834
1458,6432,6458,2021-12-25,4255000,127650,127650,833
1459,6433,6459,2022-04-18,330000,9900,9900,79
1460,6451,6460,2024-03-27,780000,23400,23400,382
1461,6452,6461,2023-12-05,4380000,131400,131400,713
1462,6464,6462,2022-04-30,3380000,101400,101400,441
1463,6465,6463,2021-07-20,3380000,101400,101400,442
1464,6468,6464,2022-02-28,4630000,138900,138900,852
1465,6487,6465,2023-10-15,3455000,103650,103650,13
1466,6489,6466,2022-04-17,1205000,36150,36150,387
1467,6493,6467,2023-06-17,4880000,146400,146400,194
1468,6495,6468,2022-03-13,2105000,63150,63150,221
1469,6500,6469,2021-11-22,3755000,112650,112650,378
1470,6509,6470,2022-07-07,4305000,129150,129150,75
1471,6516,6471,2022-04-29,3155000,94650,94650,405
1472,6518,6472,2023-10-11,2455000,73650,73650,104
1473,6519,6473,2021-11-21,1830000,54900,54900,994
1474,6525,6474,2023-02-20,2830000,84900,84900,823
1475,6558,6475,2022-05-28,2180000,65400,65400,322
1476,6560,6476,2023-06-30,2280000,68400,68400,109
1477,6563,6477,2023-08-16,2505000,75150,75150,112
1478,6579,6478,2021-12-02,3755000,112650,112650,517
1479,6584,6479,2022-01-16,3055000,91650,91650,504
1480,6590,6480,2021-07-21,2930000,87900,87900,207
1481,6591,6481,2022-07-12,2830000,84900,84900,641
1482,6596,6482,2023-05-23,3555000,106650,106650,257
1483,6600,6483,2024-03-24,4505000,135150,135150,282
1484,6608,6484,2022-05-05,480000,14400,14400,636
1485,6633,6485,2021-10-27,4130000,123900,123900,520
1486,6634,6486,2023-06-07,2555000,76650,76650,835
1487,6639,6487,2022-10-09,2655000,79650,79650,25
1488,6648,6488,2023-05-05,1755000,52650,52650,970
1489,6653,6489,2023-04-28,530000,15900,15900,343
1490,6654,6490,2022-05-12,1380000,41400,41400,719
1491,6665,6491,2022-08-08,955000,28650,28650,37
1492,6677,6492,2021-08-30,2230000,66900,66900,957
1493,6686,6493,2021-09-03,2180000,65400,65400,312
1494,6687,6494,2023-08-18,2655000,79650,79650,576
1495,6688,6495,2022-10-19,1855000,55650,55650,8
1496,6692,6496,2022-11-28,4130000,123900,123900,11
1497,6693,6497,2023-06-24,955000,28650,28650,245
1498,6697,6498,2022-04-17,1805000,54150,54150,649
1499,6700,6499,2023-10-26,1530000,45900,45900,878
1500,6703,6500,2021-10-20,1130000,33900,33900,772
1501,6710,6501,2023-07-19,3405000,102150,102150,6
1502,6711,6502,2022-03-21,4655000,139650,139650,747
1503,6712,6503,2023-03-20,3005000,90150,90150,135
1504,6714,6504,2023-04-05,2930000,87900,87900,160
1505,6719,6505,2022-04-10,3405000,102150,102150,709
1506,6723,6506,2022-02-08,4980000,149400,149400,751
1507,6728,6507,2021-11-06,4505000,135150,135150,417
1508,6736,6508,2021-10-27,4330000,129900,129900,667
1509,6753,6509,2023-11-03,1705000,51150,51150,753
1510,6754,6510,2024-03-30,2905000,87150,87150,560
1511,6758,6511,2022-08-24,830000,24900,24900,836
1512,6761,6512,2021-09-28,4430000,132900,132900,179
1513,6765,6513,2021-12-20,3330000,99900,99900,950
1514,6787,6514,2023-11-12,2230000,66900,66900,489
1515,6795,6515,2023-12-28,3655000,109650,109650,564
1516,6796,6516,2023-12-12,1230000,36900,36900,207
1517,6801,6517,2023-01-01,4755000,142650,142650,955
1518,6807,6518,2023-12-25,4305000,129150,129150,514
1519,6808,6519,2023-11-27,2880000,86400,86400,22
1520,6811,6520,2021-10-21,2230000,66900,66900,373
1521,6818,6521,2022-10-26,4780000,143400,143400,740
1522,6819,6522,2024-02-09,830000,24900,24900,222
1523,6828,6523,2023-09-12,430000,12900,12900,566
1524,6829,6524,2023-06-04,3930000,117900,117900,765
1525,6831,6525,2021-10-01,3780000,113400,113400,274
1526,6833,6526,2024-02-26,4455000,133650,133650,516
1527,6847,6527,2022-06-01,4580000,137400,137400,171
1528,6850,6528,2023-08-02,1955000,58650,58650,548
1529,6852,6529,2021-11-07,4605000,138150,138150,5
1530,6855,6530,2024-03-17,4305000,129150,129150,50
1531,6859,6531,2023-11-21,2205000,66150,66150,49
1532,6872,6532,2022-02-26,4655000,139650,139650,673
1533,6875,6533,2022-04-07,3605000,108150,108150,390
1534,6884,6534,2023-02-20,3505000,105150,105150,191
1535,6888,6535,2023-07-23,1255000,37650,37650,272
1536,6889,6536,2021-09-16,4205000,126150,126150,195
1537,6897,6537,2022-09-08,4155000,124650,124650,186
1538,6912,6538,2023-04-01,4755000,142650,142650,633
1539,6920,6539,2023-08-12,3930000,117900,117900,251
1540,6926,6540,2022-12-21,130000,3900,3900,413
1541,6927,6541,2023-04-06,3380000,101400,101400,587
1542,6940,6542,2023-03-16,4880000,146400,146400,858
1543,6943,6543,2023-06-17,330000,9900,9900,783
1544,6946,6544,2022-12-07,4830000,144900,144900,891
1545,6948,6545,2021-10-14,2055000,61650,61650,44
1546,6951,6546,2022-08-13,2480000,74400,74400,99
1547,6960,6547,2022-06-14,1555000,46650,46650,327
1548,6975,6548,2023-09-27,230000,6900,6900,279
1549,6977,6549,2023-04-17,2930000,87900,87900,965
1550,6978,6550,2023-10-17,2605000,78150,78150,95
1551,6979,6551,2023-09-30,3155000,94650,94650,974
1552,6994,6552,2021-07-30,3180000,95400,95400,977
1553,7004,6553,2022-02-11,4855000,145650,145650,152
1554,7019,6554,2022-05-02,4330000,129900,129900,338
1555,7023,6555,2023-02-21,4530000,135900,135900,569
1556,7027,6556,2022-08-19,4255000,127650,127650,536
1557,7028,6557,2021-12-22,1455000,43650,43650,407
1558,7030,6558,2021-10-21,680000,20400,20400,918
1559,7036,6559,2023-02-25,2030000,60900,60900,450
1560,7039,6560,2023-12-09,4455000,133650,133650,224
1561,7040,6561,2023-08-29,2405000,72150,72150,807
1562,7044,6562,2023-10-10,2005000,60150,60150,588
1563,7047,6563,2021-11-07,3430000,102900,102900,437
1564,7051,6564,2022-11-01,2755000,82650,82650,291
1565,7053,6565,2021-11-04,4780000,143400,143400,462
1566,7069,6566,2023-08-13,4030000,120900,120900,621
1567,7073,6567,2022-01-19,830000,24900,24900,66
1568,7081,6568,2024-01-29,2830000,84900,84900,998
1569,7087,6569,2023-10-10,330000,9900,9900,554
1570,7090,6570,2024-01-08,3930000,117900,117900,776
1571,7094,6571,2022-04-22,2430000,72900,72900,904
1572,7100,6572,2021-11-12,3405000,102150,102150,621
1573,7105,6573,2023-03-24,180000,5400,5400,603
1574,7111,6574,2024-02-27,1755000,52650,52650,327
1575,7113,6575,2023-07-30,1655000,49650,49650,485
1576,7117,6576,2021-08-14,1480000,44400,44400,302
1577,7118,6577,2023-07-09,455000,13650,13650,995
1578,7131,6578,2022-11-27,3605000,108150,108150,903
1579,7136,6579,2024-02-14,4480000,134400,134400,113
1580,7154,6580,2022-10-23,4980000,149400,149400,274
1581,7155,6581,2022-03-26,2955000,88650,88650,399
1582,7158,6582,2024-02-20,4055000,121650,121650,649
1583,7162,6583,2021-11-19,4730000,141900,141900,945
1584,7167,6584,2022-05-29,805000,24150,24150,927
1585,7176,6585,2024-03-10,1680000,50400,50400,100
1586,7178,6586,2022-12-14,1305000,39150,39150,486
1587,7180,6587,2021-07-21,3830000,114900,114900,522
1588,7183,6588,2021-08-22,4180000,125400,125400,396
1589,7185,6589,2022-02-19,1680000,50400,50400,174
1590,7193,6590,2022-11-26,3880000,116400,116400,87
1591,7197,6591,2023-01-24,1630000,48900,48900,247
1592,7201,6592,2022-05-28,4630000,138900,138900,175
1593,7205,6593,2023-01-19,1530000,45900,45900,443
1594,7212,6594,2024-02-21,1355000,40650,40650,661
1595,7219,6595,2022-06-24,980000,29400,29400,878
1596,7226,6596,2022-07-15,1480000,44400,44400,835
1597,7231,6597,2024-01-31,855000,25650,25650,563
1598,7233,6598,2023-05-24,4805000,144150,144150,731
1599,7234,6599,2022-11-16,1130000,33900,33900,961
1600,7252,6600,2021-12-22,230000,6900,6900,309
1601,7253,6601,2022-02-02,4805000,144150,144150,523
1602,7260,6602,2022-12-08,4305000,129150,129150,917
1603,7262,6603,2023-01-10,1330000,39900,39900,847
1604,7267,6604,2024-01-10,2780000,83400,83400,494
1605,7284,6605,2022-01-13,4980000,149400,149400,745
1606,7286,6606,2023-06-28,2205000,66150,66150,796
1607,7294,6607,2023-02-22,3980000,119400,119400,216
1608,7297,6608,2022-10-05,455000,13650,13650,202
1609,7298,6609,2021-11-19,2180000,65400,65400,158
1610,7310,6610,2022-04-09,1655000,49650,49650,896
1611,7316,6611,2022-12-02,3680000,110400,110400,834
1612,7317,6612,2022-10-10,2380000,71400,71400,501
1613,7325,6613,2021-09-06,4780000,143400,143400,600
1614,7331,6614,2022-03-19,4255000,127650,127650,771
1615,7344,6615,2021-11-20,4355000,130650,130650,644
1616,7358,6616,2022-10-28,4055000,121650,121650,118
1617,7360,6617,2022-08-16,4555000,136650,136650,419
1618,7377,6618,2024-01-11,2455000,73650,73650,71
1619,7385,6619,2023-11-10,980000,29400,29400,451
1620,7413,6620,2023-04-23,4730000,141900,141900,457
1621,7420,6621,2022-11-14,2330000,69900,69900,800
1622,7423,6622,2023-11-19,3355000,100650,100650,241
1623,7436,6623,2023-01-02,1005000,30150,30150,574
1624,7437,6624,2022-11-15,2130000,63900,63900,800
1625,7438,6625,2023-10-19,3805000,114150,114150,952
1626,7443,6626,2023-10-31,2105000,63150,63150,719
1627,7450,6627,2021-09-15,1680000,50400,50400,766
1628,7453,6628,2024-02-20,180000,5400,5400,586
1629,7456,6629,2023-10-14,4005000,120150,120150,710
1630,7458,6630,2022-08-25,805000,24150,24150,935
1631,7460,6631,2023-12-26,3980000,119400,119400,203
1632,7472,6632,2022-06-12,2280000,68400,68400,709
1633,7474,6633,2023-10-09,330000,9900,9900,619
1634,7476,6634,2022-07-09,3755000,112650,112650,254
1635,7482,6635,2023-03-17,3680000,110400,110400,238
1636,7492,6636,2022-06-05,1630000,48900,48900,213
1637,7493,6637,2021-12-30,1455000,43650,43650,361
1638,7500,6638,2021-07-31,405000,12150,12150,864
1639,7506,6639,2022-03-09,4505000,135150,135150,184
1640,7507,6640,2022-12-03,305000,9150,9150,713
1641,7510,6641,2022-05-27,1230000,36900,36900,746
1642,7518,6642,2021-11-13,2480000,74400,74400,859
1643,7524,6643,2023-10-24,4630000,138900,138900,80
1644,7526,6644,2021-09-06,4830000,144900,144900,475
1645,7530,6645,2023-03-08,3255000,97650,97650,276
1646,7552,6646,2022-11-19,2630000,78900,78900,452
1647,7564,6647,2023-05-11,3055000,91650,91650,529
1648,7567,6648,2023-01-26,4055000,121650,121650,780
1649,7570,6649,2021-09-10,2630000,78900,78900,115
1650,7581,6650,2021-07-15,3455000,103650,103650,483
1651,7584,6651,2023-07-09,1905000,57150,57150,7
1652,7585,6652,2022-01-23,1680000,50400,50400,705
1653,7590,6653,2022-07-16,1530000,45900,45900,939
1654,7593,6654,2022-07-28,3755000,112650,112650,898
1655,7597,6655,2022-03-14,2780000,83400,83400,640
1656,7600,6656,2022-04-13,4955000,148650,148650,722
1657,7609,6657,2023-01-25,3755000,112650,112650,51
1658,7611,6658,2024-04-05,3230000,96900,96900,883
1659,7613,6659,2022-12-20,4030000,120900,120900,24
1660,7620,6660,2023-04-20,3055000,91650,91650,43
1661,7629,6661,2021-08-15,4680000,140400,140400,179
1662,7637,6662,2022-09-27,2480000,74400,74400,377
1663,7638,6663,2021-08-11,3355000,100650,100650,516
1664,7644,6664,2022-02-05,4405000,132150,132150,807
1665,7660,6665,2023-09-23,605000,18150,18150,816
1666,7663,6666,2023-07-23,4230000,126900,126900,317
1667,7668,6667,2023-05-13,4930000,147900,147900,288
1668,7673,6668,2024-02-14,4730000,141900,141900,844
1669,7683,6669,2022-09-05,4605000,138150,138150,615
1670,7690,6670,2022-10-19,480000,14400,14400,772
1671,7693,6671,2022-02-22,1830000,54900,54900,697
1672,7709,6672,2022-07-13,2880000,86400,86400,374
1673,7714,6673,2023-08-19,505000,15150,15150,652
1674,7716,6674,2022-03-06,3805000,114150,114150,897
1675,7718,6675,2023-09-16,630000,18900,18900,4
1676,7721,6676,2023-02-19,1205000,36150,36150,904
1677,7726,6677,2022-04-05,980000,29400,29400,818
1678,7730,6678,2022-03-29,3480000,104400,104400,682
1679,7741,6679,2023-03-03,1355000,40650,40650,943
1680,7742,6680,2023-11-23,4455000,133650,133650,312
1681,7745,6681,2021-12-29,2305000,69150,69150,649
1682,7747,6682,2022-01-25,2180000,65400,65400,869
1683,7751,6683,2023-06-12,3530000,105900,105900,954
1684,7755,6684,2022-04-05,3155000,94650,94650,531
1685,7774,6685,2023-12-15,1680000,50400,50400,120
1686,7777,6686,2023-11-28,855000,25650,25650,710
1687,7788,6687,2023-12-07,3130000,93900,93900,963
1688,7790,6688,2022-06-29,4105000,123150,123150,513
1689,7798,6689,2023-04-24,2655000,79650,79650,304
1690,7801,6690,2023-03-01,455000,13650,13650,645
1691,7806,6691,2021-10-28,1855000,55650,55650,819
1692,7810,6692,2023-07-06,2130000,63900,63900,138
1693,7812,6693,2021-10-12,1080000,32400,32400,892
1694,7832,6694,2023-11-07,4530000,135900,135900,678
1695,7837,6695,2022-11-09,1430000,42900,42900,594
1696,7844,6696,2024-03-21,1980000,59400,59400,255
1697,7850,6697,2023-10-25,3705000,111150,111150,67
1698,7851,6698,2022-12-19,4405000,132150,132150,21
1699,7853,6699,2021-09-15,3905000,117150,117150,850
1700,7869,6700,2023-08-08,3880000,116400,116400,549
1701,7874,6701,2023-10-04,4805000,144150,144150,811
1702,7889,6702,2023-07-07,2955000,88650,88650,844
1703,7890,6703,2023-01-18,255000,7650,7650,507
1704,7894,6704,2023-10-31,1805000,54150,54150,984
1705,7898,6705,2022-10-09,1130000,33900,33900,414
1706,7906,6706,2021-07-16,3505000,105150,105150,149
1707,7908,6707,2022-05-06,855000,25650,25650,622
1708,7914,6708,2023-04-11,480000,14400,14400,298
1709,7917,6709,2024-01-01,505000,15150,15150,218
1710,7918,6710,2021-09-01,3505000,105150,105150,600
1711,7920,6711,2021-09-28,2680000,80400,80400,199
1712,7921,6712,2023-07-14,4830000,144900,144900,182
1713,7932,6713,2023-03-25,2380000,71400,71400,380
1714,7941,6714,2022-02-03,905000,27150,27150,941
1715,7942,6715,2024-01-18,280000,8400,8400,118
1716,7944,6716,2022-02-21,980000,29400,29400,947
1717,7945,6717,2022-06-20,3205000,96150,96150,739
1718,7947,6718,2022-07-07,1555000,46650,46650,26
1719,7949,6719,2024-01-11,3155000,94650,94650,555
1720,7955,6720,2022-04-20,905000,27150,27150,856
1721,7959,6721,2023-11-21,2605000,78150,78150,149
1722,7982,6722,2023-12-03,3505000,105150,105150,135
1723,7991,6723,2023-02-20,4155000,124650,124650,821
1724,7992,6724,2022-08-15,3880000,116400,116400,601
1725,7998,6725,2022-03-22,2055000,61650,61650,209
1726,8001,6726,2023-11-12,380000,11400,11400,832
1727,8009,6727,2021-12-13,4655000,139650,139650,27
1728,8015,6728,2024-02-24,2430000,72900,72900,380
1729,8017,6729,2022-01-11,3705000,111150,111150,658
1730,8025,6730,2022-01-19,4480000,134400,134400,446
1731,8034,6731,2022-05-23,4605000,138150,138150,164
1732,8043,6732,2022-03-04,2580000,77400,77400,162
1733,8045,6733,2022-12-20,3105000,93150,93150,969
1734,8046,6734,2023-06-10,1980000,59400,59400,272
1735,8050,6735,2023-02-05,2755000,82650,82650,910
1736,8051,6736,2021-11-18,4055000,121650,121650,533
1737,8052,6737,2023-12-20,2005000,60150,60150,292
1738,8070,6738,2021-07-15,3005000,90150,90150,480
1739,8071,6739,2021-12-12,4405000,132150,132150,142
1740,8077,6740,2022-05-07,4255000,127650,127650,992
1741,8081,6741,2023-08-19,955000,28650,28650,677
1742,8086,6742,2022-06-21,605000,18150,18150,247
1743,8098,6743,2023-07-31,2430000,72900,72900,872
1744,8099,6744,2023-11-03,3630000,108900,108900,669
1745,8100,6745,2023-10-15,3380000,101400,101400,765
1746,8101,6746,2021-07-30,930000,27900,27900,859
1747,8103,6747,2024-04-05,480000,14400,14400,702
1748,8120,6748,2023-10-10,3080000,92400,92400,188
1749,8133,6749,2024-01-15,4055000,121650,121650,107
1750,8138,6750,2023-09-05,2205000,66150,66150,513
1751,8143,6751,2023-07-23,4005000,120150,120150,363
1752,8154,6752,2021-08-26,3505000,105150,105150,795
1753,8165,6753,2022-08-29,1480000,44400,44400,824
1754,8173,6754,2023-12-12,255000,7650,7650,771
1755,8179,6755,2022-09-11,55000,1650,1650,658
1756,8181,6756,2022-11-07,2805000,84150,84150,3
1757,8187,6757,2023-11-23,2080000,62400,62400,157
1758,8195,6758,2021-08-10,3280000,98400,98400,52
1759,8196,6759,2023-12-19,405000,12150,12150,794
1760,8207,6760,2021-10-24,655000,19650,19650,661
1761,8209,6761,2022-10-27,1080000,32400,32400,335
1762,8212,6762,2022-10-31,4405000,132150,132150,788
1763,8213,6763,2023-12-28,2755000,82650,82650,72
1764,8216,6764,2023-10-12,4980000,149400,149400,740
1765,8227,6765,2023-08-19,2430000,72900,72900,529
1766,8230,6766,2024-02-19,105000,3150,3150,782
1767,8231,6767,2023-03-21,1305000,39150,39150,778
1768,8243,6768,2022-02-15,830000,24900,24900,870
1769,8244,6769,2023-01-12,4905000,147150,147150,305
1770,8247,6770,2021-12-17,355000,10650,10650,787
1771,8257,6771,2022-12-27,180000,5400,5400,373
1772,8260,6772,2022-10-25,880000,26400,26400,720
1773,8264,6773,2021-08-15,3755000,112650,112650,918
1774,8268,6774,2024-01-31,205000,6150,6150,326
1775,8269,6775,2023-09-28,1080000,32400,32400,586
1776,8270,6776,2022-02-19,1305000,39150,39150,540
1777,8278,6777,2022-01-15,3755000,112650,112650,573
1778,8281,6778,2022-03-31,3605000,108150,108150,403
1779,8286,6779,2023-12-10,4505000,135150,135150,746
1780,8288,6780,2022-06-02,1580000,47400,47400,577
1781,8292,6781,2024-03-01,4980000,149400,149400,892
1782,8295,6782,2022-11-09,1905000,57150,57150,502
1783,8300,6783,2021-11-07,4680000,140400,140400,667
1784,8303,6784,2022-01-04,4005000,120150,120150,476
1785,8311,6785,2023-05-22,1030000,30900,30900,609
1786,8335,6786,2023-11-06,3980000,119400,119400,557
1787,8339,6787,2022-06-14,2930000,87900,87900,460
1788,8344,6788,2022-12-29,1280000,38400,38400,131
1789,8350,6789,2024-02-19,930000,27900,27900,796
1790,8359,6790,2022-12-30,3805000,114150,114150,61
1791,8362,6791,2021-12-04,1705000,51150,51150,403
1792,8370,6792,2023-06-25,80000,2400,2400,828
1793,8384,6793,2024-02-08,3405000,102150,102150,947
1794,8387,6794,2021-08-15,630000,18900,18900,705
1795,8406,6795,2023-10-19,1205000,36150,36150,439
1796,8408,6796,2023-10-05,3755000,112650,112650,332
1797,8416,6797,2022-11-08,4580000,137400,137400,564
1798,8418,6798,2022-08-12,3305000,99150,99150,17
1799,8419,6799,2023-02-15,2355000,70650,70650,150
1800,8423,6800,2023-06-09,1280000,38400,38400,54
1801,8439,6801,2023-10-06,3530000,105900,105900,225
1802,8444,6802,2023-12-28,4105000,123150,123150,178
1803,8461,6803,2022-02-17,3930000,117900,117900,604
1804,8463,6804,2021-12-01,2005000,60150,60150,525
1805,8474,6805,2022-03-02,205000,6150,6150,404
1806,8475,6806,2023-11-06,655000,19650,19650,1
1807,8476,6807,2022-08-23,3580000,107400,107400,44
1808,8481,6808,2022-01-02,3080000,92400,92400,226
1809,8482,6809,2023-04-29,630000,18900,18900,730
1810,8483,6810,2021-09-16,680000,20400,20400,230
1811,8487,6811,2022-03-16,2705000,81150,81150,33
1812,8491,6812,2021-11-27,4255000,127650,127650,444
1813,8497,6813,2022-07-27,5030000,150900,150900,292
1814,8505,6814,2021-09-15,4980000,149400,149400,81
1815,8510,6815,2024-01-11,2180000,65400,65400,755
1816,8515,6816,2022-02-20,480000,14400,14400,810
1817,8526,6817,2023-10-15,3680000,110400,110400,447
1818,8529,6818,2022-04-23,3605000,108150,108150,51
1819,8531,6819,2024-03-25,2305000,69150,69150,336
